timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-10-18T10:45:06,Loading dataset,c48d8dd4-9417-4380-9029-c64ba050b662,2.4150466918945312,2.3473393158318494e-06,0.00097196436148,12.5,0.0,5.926239967346191,8.382120066218907e-06,0,3.972297385527668e-06,1.2354417451746575e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:45:12,Training model,425e300a-17ad-4d38-bcce-57f420754166,4.265183448791504,4.14690442454733e-06,0.0009722687134881,12.5,0.0,5.926239967346191,1.4806203544139865e-05,0,7.019609216635559e-06,2.182581276077542e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:48:52,Loading dataset,28242023-c2e6-49fc-b6d2-6474922f75f1,2.2749388217926025,2.2114293992831023e-06,0.0009720830195954,12.5,0.0,5.926239967346191,7.895738714271121e-06,0,3.743363387218892e-06,1.1639102101490013e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:48:58,Training model,aa6fefdf-963a-4ede-aa61-cb66aa9ef49b,4.323009967803955,4.203140251020091e-06,0.0009722717001171,12.5,0.0,5.926239967346191,1.5006989240646364e-05,0,7.11480155419622e-06,2.2121790794842583e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:49:42,Loading dataset,cd61fe2a-6d8a-45d3-97b8-84b7445dacc8,2.291053533554077,2.225473535433583e-06,0.000971375615122,12.5,0.0,5.926239967346191,7.948109673129188e-06,0,3.764908934415985e-06,1.1713018607545171e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:49:49,Training model,04f5a6b6-e938-4be0-86b6-8f6b8030f5d4,4.174373149871826,4.0592491781680025e-06,0.0009724212552231,12.5,0.0,5.926239967346191,1.449435121483273e-05,0,6.870118143946229e-06,2.136446935877896e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:56:50,Loading dataset,838a65d4-fb2c-45de-8a40-a426b3780400,2.362422466278076,2.296508516487677e-06,0.0009720989997634,12.5,0.0,5.926239967346191,8.199507163630591e-06,0,3.887379765251922e-06,1.2086886928882511e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:57:34,Loading dataset,4700d2aa-ea78-4902-ac21-9a8b45922a10,2.297541856765747,2.233084854615875e-06,0.0009719452327016,12.5,0.0,5.926239967346191,7.974203262064192e-06,0,3.7788749201246223e-06,1.1753078182188814e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:57:40,Training model,9b9c565e-b780-4671-974e-810ea121a544,4.199466943740845,4.083652195718567e-06,0.0009724215597898,12.5,0.0,5.926239967346191,1.45814824435446e-05,0,6.911423849711015e-06,2.149290629325561e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:58:42,Loading dataset,dd2e9c96-8a0e-4577-8cf8-8e075dc777ab,2.256934881210327,2.1926081028832232e-06,0.000971498168218,12.5,0.0,5.926239967346191,7.829655375745563e-06,0,3.7103872710082448e-06,1.1540042646753807e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:58:48,Training model,d32dfc57-d5d7-4ee0-a99c-0429530e5304,4.589761257171631,4.462242119634161e-06,0.0009722166077073,12.5,0.0,5.926239967346191,1.5933207339710662e-05,0,7.5522775004691315e-06,2.34854848401798e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:59:05,Loading dataset,3b807547-0281-4fb7-845b-a7d3157f95b1,2.390557050704956,2.323550143053061e-06,0.0009719701700354,12.5,0.0,5.926239967346191,8.297175996833378e-06,0,3.932035282393258e-06,1.2229211279226635e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T10:59:11,Training model,61a95c95-5989-40cc-929a-fdc4be4c3e61,4.215354204177856,4.098443828674499e-06,0.0009722655867477,12.5,0.0,5.926239967346191,1.46331787109375e-05,0,6.937578282086179e-06,2.157075699302368e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T11:01:28,Loading dataset,58bd125d-a742-47aa-947e-f5ba3d475e88,2.2798867225646973,2.216867590256289e-06,0.000972358656382,12.5,0.0,5.926239967346191,7.916273342238533e-06,0,3.751450817005093e-06,1.1667724159243626e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T11:01:34,Training model,e5163534-b57a-4e1c-85c0-1657baca7d3d,4.365137100219727,4.244766431067851e-06,0.0009724245387055,12.5,0.0,5.926239967346191,1.5156726042429606e-05,0,7.184149910559086e-06,2.234087595298869e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T11:02:22,Loading dataset,d291880d-aff6-470f-b643-e80c609635c3,2.345348834991455,2.2795629113177847e-06,0.0009719504737665,12.5,0.0,5.926239967346191,8.14011444648107e-06,0,3.857585086770428e-06,1.19976995332515e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T11:02:29,Training model,fbd34b90-9b14-44ce-a687-d3cb766bef34,4.242044687271118,4.124387696174605e-06,0.0009722640849471,12.5,0.0,5.926239967346191,1.4725809295972187e-05,0,6.981494368104678e-06,2.1707303664076863e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T11:05:34,Prediction,0398ce39-59de-47db-9626-4e3b2dd3db64,182.64004254341123,0.0001776157403916,0.0009724906866982,12.5,0.0,5.926239967346191,0.0006341633506947,0,0.000300656335577,0.0009348196862717,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T12:25:10,Loading dataset,a9494dd9-b329-49ad-899a-5a9041a3a6ac,2.3406615257263184,2.275347016326814e-06,0.0009720957051322,12.5,0.0,5.926239967346191,8.123951653639475e-06,0,3.851558958606915e-06,1.197551061224639e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T12:25:22,Training model,e7089b1d-4334-4733-b525-18af83ee403c,7.274135589599609,7.072787055120354e-06,0.0009723199365754,12.5,0.0,5.926239967346191,2.525395900011063e-05,0,1.1971236026838598e-05,3.722519502694923e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
2022-10-18T12:26:11,Loading dataset,aa33b3b6-ab4e-4b92-99d0-babbdd6284a0,2.4085757732391357,2.34138338023109e-06,0.0009721028527503276,12.5,0.0,5.926239967346191,8.359729415840573e-06,0,3.963341006428323e-06,1.2323070422268896e-05,Spain,ESP,catalonia,,,Windows-10-10.0.19044-SP0,3.10.8,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,,,2.1701,41.387,15.803306579589844,machine,N
